Vehicle_ID,execution_target,latency_ms,energy_J,workload,workload_scaled,resource_utilization_pct,Vehicle_Type,Vehicle_Priority,fog_node,Slice_Type,offline_mode,Task_ID,task_size,requested_bandwidth_mbps,allocated_bandwidth_mbps,offload_success,handover_latency_ms,queue_length,AI_Optimization_Score,reward,execution_target_offline,latency_ms_offline,queue_length_offline,task_success_offline,chosen_target,cost_vehicle,cost_fog,cost_cloud,chosen_cost,alpha,beta,gamma,is_offline,eff_latency_ms,eff_energy_J
V877,vehicle,58.0,0.1993,617980,0.61798,85.02,SUV,1,N10,URLLC,0,T1595,2809,278,153,1,13.73394052,1.7494,0.738713215,0.942055927,vehicle,58.0,1.7494,1,vehicle,20.593313118755127,22.458934523129106,23.619098617971577,20.593313118755127,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,53.940000000000005,0.173391
V598,vehicle,68.39,0.1947,3790248,3.790248,87.83,Sedan,1,N227,eMBB,0,T2520,9669,229,229,1,14.72079559,1.9259,0.808496359,0.769604302,vehicle,68.39,1.9259,1,vehicle,25.565806760679372,25.647259203431755,25.99499494702097,25.565806760679372,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,63.602700000000006,0.169389
V757,cloud,58.0,0.1956,9686443,9.686443,84.63,Sedan,0,N186,eMBB,0,T1158,2249,117,57,1,12.6642871,1.736,0.844478357,0.671621327,cloud,58.0,1.736,1,cloud,26.228177690427916,22.604285604034686,21.149080217969487,21.149080217969487,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,62.06,0.22102799999999997
V101,fog,65.94,0.2214,11513480,11.51348,85.21,Truck,0,N62,mMTC,0,T7274,7640,176,102,1,12.12872696,1.5355,0.769316313,0.752398154,fog,65.94,1.5355,1,cloud,30.605100261719826,25.182239499971647,22.90063187410382,22.90063187410382,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,70.5558,0.250182
V427,fog,66.48,0.2114,14573438,14.573438,83.0,Truck,0,N85,eMBB,0,T435,9887,170,35,1,13.78219043,2.2255,0.813690585,0.732356935,fog,66.48,2.2255,1,cloud,32.003948075760015,25.267704145812715,22.796265124272207,22.796265124272207,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,71.13360000000002,0.23888199999999998
V179,cloud,58.0,0.1966,20959378,20.959378,87.83,Truck,0,N464,eMBB,0,T563,5654,118,118,1,13.12011337,2.3097,0.925182808,0.643920633,cloud,58.0,2.3097,1,cloud,34.96299696186684,22.1053221275401,19.940262650564975,19.940262650564975,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,62.06,0.22215799999999997
V445,fog,72.0,0.2253,7904960,7.90496,87.83,Motorcycle,1,N134,mMTC,0,T1195,3529,156,156,1,14.50193667,2.2463,0.752226361,0.758703623,fog,72.0,2.2463,1,cloud,28.689650858617117,25.87789784317336,24.848947042150762,24.848947042150762,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,77.04,0.25458899999999995
V417,cloud,65.39,0.1904,32835858,32.835858,87.83,SUV,1,N323,URLLC,0,T2345,7359,64,64,1,11.46640782,2.0434,0.897065743,0.607732886,cloud,65.39,2.0434,1,cloud,46.377089072896496,23.095894190850977,20.39979586076582,20.39979586076582,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,69.96730000000001,0.21515199999999998
V871,fog,70.02,0.1981,13678455,13.678455,84.23,Motorcycle,0,N297,eMBB,1,T1531,8295,248,105,1,16.84636885,1.9344,0.919109102,0.700500403,fog,84.00688019275931,2.7322464264826296,0,fog,32.72549658444756,26.59679282157733,23.995979838963937,26.59679282157733,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,70.02,0.1981
V883,fog,71.38,0.2242,2526485,2.526485,87.83,Motorcycle,0,N171,eMBB,1,T10580,827,141,141,1,16.91726447,2.5636,0.995679052,0.756662685,fog,80.39570028022128,3.128118000577603,1,vehicle,28.88013714881965,29.947159978780824,30.816857154767025,28.88013714881965,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,66.3834,0.195054
V681,cloud,62.12,0.2373,19172748,19.172748,83.88,Motorcycle,0,N213,eMBB,0,T5736,4674,109,40,1,15.18897028,2.1157,0.773982593,0.626018617,cloud,62.12,2.1157,1,cloud,34.95575286290934,23.657298282926376,21.341354074862494,21.341354074862494,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,66.4684,0.26814899999999997
V178,vehicle,69.47,0.2177,4248588,4.248588,83.46,Motorcycle,0,N461,mMTC,0,T4522,2908,253,76,1,14.2165782,2.0638,0.91646079,0.828660232,vehicle,69.47,2.0638,1,fog,28.89682362797003,28.644599293918994,28.86947183694223,28.644599293918994,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,69.47,0.2177
V396,vehicle,59.95,0.2061,2382135,2.382135,84.83,Sedan,1,N18,eMBB,0,T2627,5145,185,96,1,12.8571657,1.5,0.714488725,0.870727455,vehicle,59.95,1.5,1,vehicle,21.918383932290116,22.814371606218195,23.516325716582198,21.918383932290116,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,55.7535,0.179307
V912,fog,71.92,0.24,13542329,13.542329,83.0,SUV,0,N314,mMTC,1,T2496,5251,271,56,1,15.88277012,1.8843,0.743533235,0.684070003,fog,88.97667607263845,2.590255139433046,1,fog,33.6169075796838,27.321670470715485,24.650104079407637,27.321670470715485,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,71.92,0.24
V794,cloud,72.0,0.2025,23788002,23.788002,87.83,SUV,0,N60,eMBB,0,T9262,6978,113,113,1,15.10838704,1.935,0.893054637,0.671617163,cloud,72.0,1.935,1,cloud,44.53034611097047,27.417580590891305,24.733065395945044,24.733065395945044,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,77.04,0.228825
V961,cloud,68.93,0.207,40317298,40.317298,85.86,Motorcycle,1,N88,eMBB,0,T1567,9982,184,126,1,11.97570164,1.9592,0.797421377,0.573832456,cloud,68.93,1.9592,1,cloud,55.189377047910554,26.42161803452225,21.536764841651575,21.536764841651575,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,73.75510000000001,0.23390999999999998
V685,vehicle,72.0,0.1987,5903820,5.90382,86.13,Motorcycle,0,N27,URLLC,1,T534,5655,224,163,1,16.46556311,2.1952,0.925694444,0.803717713,vehicle,83.7227216688344,2.862024745986939,1,fog,30.72845583582065,29.180627659616782,28.79425120318614,29.180627659616782,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,72.0,0.1987
V384,fog,70.29,0.2373,10776402,10.776402,83.0,Truck,0,N68,mMTC,1,T5266,3483,251,42,1,15.93522346,2.1346,0.717117169,0.692560221,fog,81.35862107259858,2.959141879267937,1,fog,32.27390824380465,27.05657752048526,24.895381882630822,27.05657752048526,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,70.29,0.2373
V957,fog,63.49,0.1864,26606250,26.60625,87.83,SUV,1,N278,mMTC,1,T2076,9675,104,104,1,16.69879948,2.2313,0.807991822,0.702665835,fog,74.78091276626111,2.708179260013757,1,fog,39.482968005996625,21.927445745268283,19.778561130301703,21.927445745268283,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,63.49,0.1864
V752,cloud,64.3,0.2139,21705924,21.705924,87.83,Sedan,1,N408,eMBB,1,T2139,5779,63,63,1,15.35431705,2.4355,0.795616025,0.642431998,fog,71.1829867495454,3.559388367415234,1,fog,35.03861884739833,22.179907663939034,20.00790789540259,22.179907663939034,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,64.3,0.2139
V258,cloud,58.31,0.2076,41412850,41.41285,83.83,SUV,1,N40,mMTC,0,T762,9979,253,91,1,14.68049118,2.4981,0.9365822,0.614295054,cloud,58.31,2.4981,1,cloud,51.79476232569179,23.09947270726883,18.26585920201137,18.26585920201137,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.39170000000001,0.234588
V539,vehicle,65.66,0.1822,1452344,1.452344,87.12,Truck,0,N109,URLLC,0,T6598,8024,281,249,1,13.50945822,2.3747,0.805841947,0.880252159,vehicle,65.66,2.3747,1,vehicle,26.09761299280727,27.839021178880735,29.005003303985216,26.09761299280727,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,61.0638,0.158514
V336,fog,69.47,0.2062,12421269,12.421269,87.83,Truck,1,N74,eMBB,1,T7965,8071,119,119,1,16.5963709,2.6836,0.941876867,0.73329354,fog,78.14975584412272,4.004056499305339,1,fog,29.389349573614837,23.88627319207945,21.55074276922356,23.88627319207945,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,69.47,0.2062
V016,vehicle,68.39,0.1894,7158441,7.158441,86.43,SUV,0,N66,mMTC,1,T10728,4449,201,156,1,16.19638334,1.5,0.812338989,0.770227351,vehicle,82.80011785410993,2.2359950348785613,1,fog,29.757537605835385,27.35969988924272,26.54614457337697,27.35969988924272,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,68.39,0.1894
V325,fog,58.0,0.1837,7864290,7.86429,85.9,Sedan,0,N168,mMTC,0,T6803,2774,284,196,1,11.27131202,1.695,0.75503519,0.759557027,fog,58.0,1.695,1,cloud,25.523215507762735,23.044515464896865,22.140436765548294,22.140436765548294,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,62.06,0.207581
V759,fog,62.94,0.1894,11787600,11.7876,87.83,Sedan,0,N262,eMBB,0,T4355,4560,63,63,1,11.15820185,1.5,0.878635433,0.713303558,fog,62.94,1.5,1,cloud,29.327388323820333,23.963685942385197,21.695716092103492,21.695716092103492,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,67.3458,0.214022
V223,cloud,58.0,0.2034,17177400,17.1774,87.83,Sedan,1,N368,mMTC,0,T4961,9543,64,64,1,13.2587802,2.2828,0.926593718,0.651998032,cloud,58.0,2.2828,1,cloud,27.95597774551814,19.993985970891373,18.036793952464237,18.036793952464237,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.06,0.22984199999999996
V180,vehicle,60.49,0.2177,2100383,2.100383,86.81,Motorcycle,0,N274,mMTC,1,T10855,1363,104,87,1,15.86331998,2.6088,0.813878078,0.851868681,vehicle,67.29027371341864,3.7172675095952825,1,vehicle,24.312384942312097,25.494639044287513,26.365574468729385,24.312384942312097,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,56.255700000000004,0.189399
V984,vehicle,72.0,0.205,2913224,2.913224,84.45,Sedan,1,N337,eMBB,1,T2255,3464,268,123,1,16.92365678,1.7571,0.972047469,0.877808919,vehicle,85.714042782237,2.17709235976006,1,vehicle,26.537039382195687,27.239582958182694,27.90269099413635,26.537039382195687,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,66.96000000000001,0.17834999999999998
V023,vehicle,67.3,0.2057,2526320,2.52632,87.72,Truck,0,N358,URLLC,0,T2755,5492,114,112,1,11.90250135,2.6465,0.894929208,0.847749807,vehicle,67.3,2.6465,1,vehicle,27.229397613161254,28.235427910690508,29.05541607677239,27.229397613161254,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,62.589,0.178959
V357,vehicle,63.21,0.1922,3030964,3.030964,86.18,Sedan,1,N237,URLLC,0,T2261,3074,257,189,1,14.56478429,1.5187,0.718471521,0.865628178,vehicle,63.21,1.5187,1,vehicle,23.347836411249915,23.89181546405461,24.438936342778742,23.347836411249915,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,58.78530000000001,0.167214
V667,cloud,72.0,0.2072,21148966,21.148966,83.0,Motorcycle,1,N215,URLLC,0,T6746,4418,298,57,1,13.28534514,2.6561,0.953496951,0.627768078,cloud,72.0,2.6561,1,cloud,37.73013523543008,24.80761128781727,22.37935624367543,22.37935624367543,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,77.04,0.23413599999999998
V862,cloud,59.68,0.2071,30311304,30.311304,87.83,SUV,0,N366,eMBB,1,T3134,7464,110,110,1,16.81948639,1.8978,0.722306457,0.594074636,fog,67.8443652298672,2.709069567970229,1,fog,45.85732368085056,22.80848884228937,20.571466937955954,22.80848884228937,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,59.68,0.2071
V341,vehicle,58.86,0.2037,307584,0.307584,87.83,Truck,0,N286,mMTC,1,T8609,801,90,90,1,16.05271354,1.5722,0.947092932,0.962738489,vehicle,68.18309097637662,1.8982366650169584,1,vehicle,22.95867361149777,25.246289619498558,26.64149670625583,22.95867361149777,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,54.7398,0.177219
V432,fog,62.4,0.2123,16367760,16.36776,84.0,Sedan,0,N378,URLLC,1,T2302,7160,189,73,1,16.02997223,2.0725,0.762551072,0.71340041,fog,71.34217337617376,2.500755318163153,0,fog,32.04756073072054,23.738606933284235,21.41575911479069,23.738606933284235,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,62.4,0.2123
V552,vehicle,72.0,0.1847,634151,0.634151,84.14,Truck,1,N149,mMTC,0,T741,5329,218,89,1,13.81215896,1.7744,0.926003781,0.910206005,vehicle,72.0,1.7744,1,vehicle,25.553658030589414,27.85675441536342,29.290733697187385,25.553658030589414,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,66.96000000000001,0.160689
V834,vehicle,67.57,0.1928,1022112,1.022112,87.83,Sedan,0,N318,eMBB,0,T9343,864,169,169,1,13.48891701,1.811,0.959006226,0.89230395,vehicle,67.57,1.811,1,vehicle,26.665897647071596,28.77124791406676,30.122045768525336,26.665897647071596,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,62.8401,0.167736
V204,cloud,62.4,0.24,18999765,18.999765,85.12,Motorcycle,1,N394,eMBB,0,T7529,5805,161,91,0,12.64044243,1.8401,0.883667503,0.639727769,cloud,62.4,1.8401,1,cloud,31.600422755949776,21.519423762883378,19.41270369401586,19.41270369401586,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,66.768,0.27119999999999994
V631,vehicle,71.38,0.1983,305694,0.305694,87.32,Motorcycle,0,N376,eMBB,0,T2099,666,147,135,1,11.33825298,2.4852,0.786737141,0.95829488,vehicle,71.38,2.4852,1,vehicle,27.831472575837154,30.606193030655007,32.29839800904048,27.831472575837154,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,66.3834,0.172521
V094,fog,65.94,0.2132,11645396,11.645396,83.0,SUV,1,N107,mMTC,1,T4344,7028,213,35,1,16.18833426,2.1418,0.838192013,0.755847051,fog,76.05195883855481,2.778092510212346,1,fog,27.762697779863654,22.767374186968407,20.660341606046117,22.767374186968407,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,65.94,0.2132
V559,cloud,72.0,0.2081,30732576,30.732576,87.83,Motorcycle,1,N141,eMBB,1,T292,7221,101,101,1,15.87740605,1.8453,0.723905339,0.62300579,fog,86.96569577598986,2.4848679837761187,1,fog,47.105097976888,24.869297832968954,22.431939646605034,24.869297832968954,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,72.0,0.2081
V069,cloud,63.21,0.2313,19889199,19.889199,86.66,Motorcycle,1,N76,URLLC,1,T10220,4411,283,230,1,16.99830604,2.2344,0.84620989,0.632881947,fog,72.34815954668115,3.19769950030492,1,fog,32.80844516934224,21.799914041601596,19.66555040883253,21.799914041601596,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,63.21,0.2313
V623,cloud,58.0,0.2114,33972400,33.9724,85.8,SUV,1,N9,eMBB,1,T5013,7700,234,158,1,16.97982102,2.3721,0.843874968,0.619616607,fog,68.72772037058301,3.3327734888544875,1,fog,44.387311330376654,20.894919772294752,18.130389973452434,20.894919772294752,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,58.0,0.2114
V285,cloud,58.0,0.2337,23108568,23.108568,87.83,Motorcycle,1,N196,mMTC,0,T4609,8212,169,169,1,14.33259023,1.795,0.897098062,0.633728945,cloud,58.0,1.795,1,cloud,33.76719458954338,20.039641188831283,18.076029292429258,18.076029292429258,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.06,0.26408099999999995
V845,cloud,64.85,0.2238,15032800,15.0328,83.0,Truck,1,N295,mMTC,1,T10622,3440,264,32,1,15.61392449,1.9784,0.960829227,0.643889759,fog,75.96578028739174,2.6387321742887275,1,fog,28.745339677431442,22.3276702381577,20.14337655037791,22.3276702381577,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,64.85,0.2238
V435,fog,72.0,0.185,5660046,5.660046,85.09,SUV,1,N280,eMBB,1,T1892,1827,280,157,1,16.66859438,1.5989,0.98876025,0.745246057,fog,86.3676485859166,2.049930503015327,1,fog,27.71193743934779,26.48240241907552,26.215139859160892,26.48240241907552,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,72.0,0.185
V154,fog,62.4,0.2082,20719778,20.719778,83.72,Motorcycle,1,N381,mMTC,1,T10869,7807,260,89,1,16.09788434,1.676,0.909919862,0.697052924,fog,77.40872636007973,2.512554198679297,1,fog,33.273126492847766,21.522458879713493,19.414949727028546,21.522458879713493,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,62.4,0.2082
V076,fog,63.76,0.2068,13450316,13.450316,86.29,Motorcycle,1,N118,mMTC,0,T4541,3683,65,49,1,12.48408861,2.3265,0.967752041,0.686020856,fog,63.76,2.3265,1,cloud,26.997070958585795,21.940529674391488,19.79455934911612,19.79455934911612,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,68.2232,0.233684
V731,vehicle,71.38,0.2091,182000,0.182,85.56,SUV,1,N290,mMTC,0,T4030,728,154,98,1,13.70326481,1.6764,0.881782305,0.974802899,vehicle,71.38,1.6764,1,vehicle,25.148137377221826,27.746706683906215,29.320232085561234,25.148137377221826,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,66.3834,0.181917
V447,vehicle,60.49,0.2268,5671189,5.671189,87.83,SUV,0,N487,eMBB,0,T331,6841,177,177,1,11.77495649,2.1236,0.741668233,0.774302082,vehicle,60.49,2.1236,1,cloud,25.743727810671025,24.59368128728717,24.341576006459714,24.341576006459714,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,64.7243,0.25628399999999996
V189,fog,58.0,0.2074,16747980,16.74798,87.83,Sedan,0,N61,mMTC,1,T8363,5939,220,220,1,16.72430616,2.3629,0.846797025,0.711281135,fog,70.17337724572918,3.1375871397160138,0,fog,30.412223119600476,22.077472082848136,19.91661208017858,22.077472082848136,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,58.0,0.2074
V272,fog,72.0,0.1924,17298400,17.2984,87.83,SUV,0,N425,URLLC,0,T7397,6178,150,150,1,14.63704781,1.5793,0.840454085,0.706420081,fog,72.0,1.5793,1,cloud,37.51169864488068,27.36971036697121,24.692187172807394,24.692187172807394,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,77.04,0.21741199999999997
V237,cloud,72.0,0.2014,27162522,27.162522,87.83,Truck,0,N389,eMBB,0,T8529,5958,150,150,1,12.37185683,2.1785,0.988528969,0.624814188,cloud,72.0,2.1785,1,cloud,48.17851958060433,27.441295798034655,24.75326853600442,24.75326853600442,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,77.04,0.22758199999999998
V488,vehicle,58.0,0.1863,2708225,2.708225,83.83,Truck,1,N335,URLLC,0,T15,3205,203,73,1,15.03020411,1.7741,0.979509656,0.890865286,vehicle,58.0,1.7741,1,vehicle,21.315843735571093,21.997775208831605,22.587841858487373,21.315843735571093,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,53.940000000000005,0.162081
V118,fog,60.76,0.2317,10173996,10.173996,83.37,SUV,0,N306,URLLC,0,T4922,5154,154,44,1,14.70876944,2.6932,0.731544934,0.744331532,fog,60.76,2.6932,1,cloud,27.6746996123001,23.557362046790647,21.878384744510154,21.878384744510154,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,65.0132,0.26182099999999997
V944,cloud,62.94,0.1983,26399106,26.399106,87.83,Sedan,1,N388,URLLC,0,T4048,8961,63,63,1,13.14897631,2.0695,0.89521308,0.665432192,cloud,62.94,2.0695,1,cloud,39.052697508651384,21.74104074707977,19.610392162689735,19.610392162689735,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,67.3458,0.22407899999999997
V513,cloud,65.94,0.24,35574095,35.574095,84.72,Motorcycle,1,N51,eMBB,0,T10964,8927,257,129,1,11.68134555,2.489,0.781053606,0.57562827,cloud,65.94,2.489,1,cloud,49.30225128490223,24.069094577300262,20.595636461521643,20.595636461521643,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,70.5558,0.27119999999999994
V826,vehicle,69.75,0.1989,2066484,2.066484,87.83,SUV,1,N52,URLLC,0,T488,6132,113,113,1,15.02943917,2.1562,0.858747013,0.832150386,vehicle,69.75,2.1562,1,vehicle,25.356144470590774,26.613183590920336,27.53319303675317,25.356144470590774,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,64.8675,0.173043
V592,vehicle,72.0,0.1973,2807500,2.8075,84.47,Sedan,0,N122,eMBB,0,T7392,2246,279,129,1,14.12184621,1.5,0.960437947,0.857609771,vehicle,72.0,1.5,1,vehicle,29.258374541908577,30.116316492219063,30.888395701728427,29.258374541908577,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,66.96000000000001,0.171651
V127,fog,58.0,0.2037,3143250,3.14325,84.11,SUV,0,N167,eMBB,1,T10071,762,205,83,1,15.63391035,2.2641,0.883007745,0.705273924,fog,65.6699812937396,3.0235156085354453,1,vehicle,23.711639622818026,24.19256497337685,24.71334339440074,23.711639622818026,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,53.940000000000005,0.177219
V117,fog,58.0,0.1867,13671738,13.671738,87.29,Motorcycle,1,N8,mMTC,0,T10390,8577,253,231,1,14.12098101,2.6782,0.825502767,0.732253431,fog,58.0,2.6782,1,cloud,24.570313597601345,19.967305095383846,18.013875641357984,18.013875641357984,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.06,0.210971
